month,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
2018-03-01,175,35:16.9,38:12.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3211,Newark Ave,40.72152515,-74.04630454,29231,Subscriber,1982,male
2018-03-01,328,06:15.6,11:43.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,31849,Subscriber,1982,female
2018-03-01,258,28:04.2,32:23.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29445,Subscriber,1988,male
2018-03-01,324,32:51.5,38:16.4,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29235,Subscriber,1977,male
2018-03-01,359,17:49.6,23:48.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29465,Subscriber,1985,male
2018-03-01,234,27:17.5,31:11.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31725,Subscriber,1972,male
2018-03-01,333,29:09.3,34:42.4,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29240,Subscriber,1980,female
2018-03-01,309,57:57.7,03:07.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29626,Subscriber,1977,male
2018-03-01,178,16:40.3,19:39.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3203,Hamilton Park,40.72759597,-74.04424731,31911,Subscriber,1980,male
2018-03-01,358,51:16.2,57:14.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31777,Subscriber,1952,male
2018-03-01,671,47:48.2,58:59.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3267,Morris Canal,40.71241882,-74.03852552,29434,Subscriber,1994,female
2018-03-01,95,51:38.2,53:13.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3270,Jersey & 6th St,40.72528911,-74.04557168,31715,Subscriber,1970,male
2018-03-01,232,56:52.2,00:44.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,31914,Subscriber,1970,male
2018-03-01,268,26:08.5,30:37.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3279,Dixon Mills,40.72163014,-74.04996783,31849,Subscriber,1970,male
2018-03-01,62,07:11.2,08:13.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3269,Brunswick & 6th,40.72601173,-74.05038893,26228,Subscriber,1970,male
2018-03-01,75,13:27.0,14:42.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3269,Brunswick & 6th,40.72601173,-74.05038893,29513,Subscriber,1970,male
2018-03-01,71,16:53.6,18:05.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3269,Brunswick & 6th,40.72601173,-74.05038893,31753,Subscriber,1970,male
2018-03-01,73,20:17.4,21:30.4,3278,Monmouth and 6th,40.72568548,-74.04879034,3269,Brunswick & 6th,40.72601173,-74.05038893,29240,Subscriber,1970,male
2018-03-01,255,23:35.2,27:50.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,29465,Subscriber,1970,male
2018-03-01,249,25:55.1,30:04.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29654,Subscriber,1972,male
2018-03-01,255,19:00.5,23:15.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26164,Subscriber,1980,female
2018-03-01,248,11:24.6,15:32.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,29667,Subscriber,1977,female
2018-03-01,113,17:26.6,19:20.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3272,Jersey & 3rd,40.72333159,-74.04595256,29608,Subscriber,1971,male
2018-03-01,393,39:51.8,46:25.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3213,Van Vorst Park,40.71848892,-74.04772663,31914,Subscriber,1983,female
2018-03-01,241,30:23.2,34:24.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26164,Subscriber,1980,female
2018-03-01,172,19:16.8,22:09.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3203,Hamilton Park,40.72759597,-74.04424731,31686,Subscriber,1982,male
2018-03-01,322,19:59.1,25:22.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29471,Subscriber,1952,male
2018-03-01,327,02:53.3,08:21.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29607,Subscriber,1985,female
2018-03-01,259,24:26.4,28:45.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26215,Subscriber,1981,female
2018-03-01,144,52:48.2,55:12.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3272,Jersey & 3rd,40.72333159,-74.04595256,26288,Subscriber,1977,male
2018-03-01,210,02:15.7,05:46.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29240,Subscriber,1972,male
2018-03-01,821,53:10.5,06:51.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3195,Sip Ave,40.73074263,-74.06378388,26228,Subscriber,1950,male
2018-03-01,277,23:41.0,28:18.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26276,Subscriber,1987,male
2018-03-01,272,16:26.9,20:59.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29471,Subscriber,1987,female
2018-03-01,295,43:51.3,48:46.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29446,Subscriber,1992,male
2018-03-01,300,54:58.3,59:58.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29445,Subscriber,1983,female
2018-03-01,254,56:11.2,00:26.1,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26192,Subscriber,1981,female
2018-03-01,284,57:38.0,02:22.1,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31847,Subscriber,1982,female
2018-03-01,282,57:39.8,02:22.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26211,Subscriber,1982,male
2018-03-01,295,40:57.0,45:52.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29623,Subscriber,1952,male
2018-03-01,274,45:29.6,50:04.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31706,Subscriber,1980,male
2018-03-01,352,06:38.7,12:31.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3211,Newark Ave,40.72152515,-74.04630454,29653,Subscriber,1987,male
2018-03-01,365,06:39.0,12:44.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3185,City Hall,40.7177325,-74.043845,26189,Subscriber,1985,male
2018-03-01,248,08:46.2,12:54.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,26287,Subscriber,1977,female
2018-03-01,288,08:48.7,13:36.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,26164,Subscriber,1983,male
2018-03-01,289,18:03.6,22:53.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26234,Subscriber,1980,female
2018-03-01,304,21:38.8,26:43.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31847,Subscriber,1977,male
2018-03-01,1283,04:25.8,25:49.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3638,Washington St,40.7242941,-74.0354826,26265,Subscriber,1987,male
2018-03-01,263,06:56.5,11:19.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26156,Subscriber,1983,female
2018-03-01,3352,33:18.8,29:11.4,3278,Monmouth and 6th,40.72568548,-74.04879034,3269,Brunswick & 6th,40.72601173,-74.05038893,31721,Subscriber,1988,male
2018-03-01,270,27:20.9,31:51.4,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29644,Subscriber,1952,male
2018-03-01,263,58:07.6,02:30.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26238,Subscriber,1981,female
2018-03-01,204,10:57.9,14:22.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26217,Subscriber,1971,male
2018-03-01,344,19:29.5,25:14.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29608,Subscriber,1952,male
2018-03-01,185,34:39.0,37:44.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3278,Monmouth and 6th,40.72568548,-74.04879034,31675,Subscriber,1975,male
2018-03-01,213,15:20.3,18:53.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,26244,Subscriber,1987,female
2018-03-01,280,53:19.7,58:00.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29681,Subscriber,1983,female
2018-03-01,249,02:54.1,07:03.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31675,Subscriber,1978,male
2018-03-01,252,13:08.8,17:21.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29572,Subscriber,1981,female
2018-03-01,214,36:59.0,40:33.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26297,Subscriber,1971,male
2018-03-01,245,51:34.8,55:40.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,26300,Subscriber,1978,male
2018-03-01,278,56:02.4,00:41.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,29539,Subscriber,1982,female
2018-03-01,399,58:33.8,05:13.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,26221,Subscriber,1980,female
2018-03-01,260,11:22.4,15:42.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,29511,Subscriber,1977,female
2018-03-01,381,15:17.5,21:38.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,26151,Subscriber,1982,female
2018-03-01,208,27:23.8,30:52.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26254,Subscriber,1972,male
2018-03-01,240,15:55.4,19:55.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,29525,Subscriber,1977,male
2018-03-01,290,22:46.2,27:36.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26297,Subscriber,1985,male
2018-03-01,556,22:09.1,31:25.4,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,31934,Customer,1969,unknown
2018-03-01,208,28:48.3,32:17.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3272,Jersey & 3rd,40.72333159,-74.04595256,31845,Subscriber,1952,male
2018-03-01,195,51:55.2,55:10.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3211,Newark Ave,40.72152515,-74.04630454,26310,Subscriber,1982,male
2018-03-01,318,43:12.7,48:30.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31778,Subscriber,1987,female
2018-03-01,266,57:58.5,02:25.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,31925,Subscriber,1984,male
2018-03-01,191,54:16.4,57:27.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,29242,Subscriber,1988,male
2018-03-01,757,24:47.7,37:25.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3214,Essex Light Rail,40.7127742,-74.0364857,31700,Subscriber,1969,unknown
2018-03-01,279,08:05.4,12:45.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26290,Subscriber,1987,female
2018-03-01,242,21:06.7,25:08.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,31867,Subscriber,1987,female
2018-03-01,346,26:42.7,32:29.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29588,Subscriber,1978,male
2018-03-01,207,40:34.0,44:01.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26233,Subscriber,1972,male
2018-03-01,328,44:04.6,49:33.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26272,Subscriber,1977,male
2018-03-01,286,56:55.4,01:42.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26310,Subscriber,1983,female
2018-03-01,245,09:49.5,13:54.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31710,Subscriber,1978,male
2018-03-01,253,13:39.0,17:52.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,26290,Subscriber,1982,female
2018-03-01,259,15:08.9,19:28.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31713,Subscriber,1981,female
2018-03-01,347,20:58.9,26:46.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,33463,Subscriber,1982,female
2018-03-01,266,39:46.7,44:13.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26188,Subscriber,1983,female
2018-03-01,271,24:38.1,29:09.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29612,Subscriber,1980,female
2018-03-01,329,32:21.3,37:50.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31777,Subscriber,1985,male
2018-03-01,307,45:19.7,50:27.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31868,Subscriber,1956,male
2018-03-01,359,58:46.1,04:45.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3213,Van Vorst Park,40.71848892,-74.04772663,31728,Subscriber,1952,male
2018-03-01,263,12:11.0,16:34.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26165,Subscriber,1987,female
2018-03-01,228,28:55.8,32:44.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31779,Subscriber,1978,male
2018-03-01,333,50:39.8,56:13.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,26196,Subscriber,1986,female
2018-03-01,266,39:03.1,43:29.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31920,Subscriber,1969,unknown
2018-03-01,208,39:54.5,43:23.1,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,26272,Subscriber,1988,male
2018-03-01,299,59:30.3,04:30.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31731,Subscriber,1981,female
2018-03-01,313,04:22.8,09:36.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29583,Subscriber,1965,male
2018-03-01,288,13:09.3,17:58.1,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29602,Subscriber,1977,male
2018-03-01,224,26:35.7,30:20.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31840,Subscriber,1972,male
2018-03-01,259,30:31.9,34:51.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31732,Subscriber,1980,female
2018-03-01,98,36:30.8,38:09.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3272,Jersey & 3rd,40.72333159,-74.04595256,29242,Subscriber,1971,male
2018-03-01,319,13:33.6,18:53.4,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31847,Subscriber,1952,male
2018-03-01,560,51:27.6,00:48.1,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31842,Subscriber,1985,male
2018-03-01,432,11:51.1,19:03.4,3278,Monmouth and 6th,40.72568548,-74.04879034,3205,JC Medical Center,40.71653978,-74.04963791,29591,Subscriber,1982,female
2018-03-01,134,34:51.4,37:05.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3211,Newark Ave,40.72152515,-74.04630454,31763,Subscriber,1978,male
2018-03-01,142,15:23.9,17:46.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3272,Jersey & 3rd,40.72333159,-74.04595256,31918,Subscriber,1982,female
2018-03-01,1550,48:34.6,14:25.1,3278,Monmouth and 6th,40.72568548,-74.04879034,3280,Astor Place,40.7192822,-74.07126188,29591,Subscriber,1987,male
2018-03-01,316,55:40.0,00:56.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29583,Subscriber,1982,female
2018-03-01,318,55:42.4,01:01.1,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26219,Subscriber,1982,male
2018-03-01,233,13:09.3,17:03.1,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26311,Subscriber,1988,male
2018-03-01,208,51:53.6,55:22.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26234,Subscriber,1978,male
2018-03-01,406,40:25.9,47:12.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3213,Van Vorst Park,40.71848892,-74.04772663,31914,Subscriber,1959,male
2018-03-01,157,43:28.8,46:06.4,3278,Monmouth and 6th,40.72568548,-74.04879034,3203,Hamilton Park,40.72759597,-74.04424731,26180,Subscriber,1984,male
2018-03-01,413,27:15.7,34:09.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26269,Subscriber,1964,male
2018-03-01,427,18:39.4,25:47.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29280,Subscriber,1983,male
2018-03-01,294,29:04.8,33:58.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31877,Subscriber,1982,male
2018-03-01,257,29:41.3,33:58.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26217,Subscriber,1982,female
2018-03-01,147,22:03.0,24:30.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3272,Jersey & 3rd,40.72333159,-74.04595256,31870,Subscriber,1952,male
2018-03-01,187,32:51.0,35:58.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3203,Hamilton Park,40.72759597,-74.04424731,31686,Subscriber,1984,male
2018-03-01,137,36:26.4,38:44.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3272,Jersey & 3rd,40.72333159,-74.04595256,26295,Subscriber,1982,female
2018-03-01,411,04:43.2,11:35.1,3278,Monmouth and 6th,40.72568548,-74.04879034,3639,Harborside,40.7192517,-74.034234,31875,Subscriber,1988,male
2018-03-01,281,43:53.1,48:35.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3213,Van Vorst Park,40.71848892,-74.04772663,26296,Subscriber,1981,female
2018-03-01,207,45:28.7,48:55.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29624,Subscriber,1972,male
2018-03-01,157,27:59.5,30:36.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3211,Newark Ave,40.72152515,-74.04630454,29598,Subscriber,1988,male
2018-03-01,349,06:13.4,12:03.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26237,Subscriber,1982,male
2018-03-01,278,37:27.5,42:06.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26295,Subscriber,1994,female
2018-03-01,272,37:33.4,42:05.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29201,Subscriber,1988,male
2018-03-01,249,27:51.3,32:00.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29243,Subscriber,1981,female
2018-03-01,247,56:33.5,00:40.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29243,Subscriber,1982,male
2018-03-01,283,17:11.6,21:55.1,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,26161,Subscriber,1988,male
2018-03-01,264,22:27.4,26:51.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26295,Subscriber,1975,female
2018-03-01,264,23:08.9,27:33.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26234,Subscriber,1980,male
2018-03-01,247,24:06.5,28:13.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31825,Subscriber,1991,male
2018-03-01,356,40:10.0,46:06.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31914,Subscriber,1982,male
2018-03-01,359,43:13.6,49:13.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31744,Subscriber,1987,female
2018-03-01,227,47:24.5,51:12.4,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,29622,Subscriber,1952,male
2018-03-01,2068,27:48.4,02:16.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3183,Exchange Place,40.7162469,-74.0334588,26156,Subscriber,1976,male
2018-03-01,325,28:50.7,34:16.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26296,Subscriber,1980,female
2018-03-01,330,08:54.7,14:25.1,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,29586,Subscriber,1985,male
2018-03-01,227,20:03.5,23:50.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29244,Subscriber,1972,male
2018-03-01,492,09:25.0,17:37.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,26255,Subscriber,1982,male
2018-03-01,313,18:32.0,23:45.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31776,Subscriber,1952,male
2018-03-01,152,56:13.0,58:45.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3211,Newark Ave,40.72152515,-74.04630454,31776,Subscriber,1971,male
2018-03-01,270,59:00.3,03:31.1,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31678,Subscriber,1985,male
2018-03-01,317,03:17.4,08:34.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26234,Subscriber,1973,male
2018-03-01,262,35:21.5,39:44.1,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26314,Subscriber,1983,female
2018-03-01,195,40:42.5,43:58.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26306,Subscriber,1978,male
2018-03-01,299,48:06.2,53:05.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31890,Subscriber,1992,male
2018-03-01,212,01:57.8,05:30.4,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31817,Subscriber,1971,male
2018-03-01,224,17:39.7,21:24.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,26244,Subscriber,1982,female
2018-03-01,554,28:49.4,38:04.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3185,City Hall,40.7177325,-74.043845,26234,Subscriber,1964,male
2018-03-01,412,31:23.9,38:16.4,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,26283,Subscriber,1983,male
2018-03-01,370,33:02.8,39:13.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,29536,Subscriber,1981,female
2018-03-01,351,35:01.1,40:52.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,29232,Subscriber,1982,male
2018-03-01,279,00:34.9,05:14.1,3278,Monmouth and 6th,40.72568548,-74.04879034,3269,Brunswick & 6th,40.72601173,-74.05038893,31763,Subscriber,1992,male
2018-03-01,181,21:09.9,24:11.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3203,Hamilton Park,40.72759597,-74.04424731,26160,Subscriber,1977,male
2018-03-01,762,21:28.8,34:11.1,3278,Monmouth and 6th,40.72568548,-74.04879034,3199,Newport Pkwy,40.7287448,-74.0321082,31927,Subscriber,1990,male
2018-03-01,331,22:06.6,27:38.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31732,Subscriber,1952,male
2018-03-01,244,23:38.5,27:43.1,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26186,Subscriber,1972,male
2018-03-01,176,44:44.1,47:40.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3211,Newark Ave,40.72152515,-74.04630454,26180,Subscriber,1982,male
2018-03-01,202,18:34.4,21:56.4,3278,Monmouth and 6th,40.72568548,-74.04879034,3272,Jersey & 3rd,40.72333159,-74.04595256,31890,Subscriber,1982,male
2018-03-01,248,17:04.4,21:13.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31763,Subscriber,1978,male
2018-03-01,277,26:41.4,31:18.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26155,Subscriber,1980,female
